"origin","station_id","name","top_destination","state","status"
"5247","12426","Gheu","0","","0"
"5248","3044","GHILAMARA","0","","0"
"5249","13131","Ghildialgaon, Uttarakhand","0","","0"
"5250","22140","Ghinoda","0","","0"
"5251","15886","Gho Manhasan","0","","0"
"5252","10560","Ghoba","0","","0"
"5253","19053","Ghodazari","0","","0"
"5254","795","Ghodbandar","0","","0"
"5255","21982","Ghodbunder (Maharashtra)","0","","0"
"5256","4102","Ghodegaon","0","","0"
"5257","1890","GhodiDhaal","0","","0"
"5258","3358","Ghodpeth(chandrapur)","0","","0"
"5259","8949","Ghoghamba","0","","0"
"5260","2821","Ghoghardiha","0","","0"
"5261","9819","Ghoghavadar (gujarat)","0","","0"
"5262","10479","Ghoghla","0","","0"
"5263","9857","Ghograpar","0","","0"
"5264","3801","Ghona","0","","0"
"5265","21643","ghonsla (Madhya Pradesh)","0","","0"
"5266","5913","Ghora Mari","0","","0"
"5267","10321","Ghoradongri","0","","0"
"5268","8612","Ghorasahan","0","","0"
"5269","21556","Ghorichak (Jharkhand)","0","","0"
"5270","9929","Ghorthamba (jharkhand)","0","","0"
"5271","4278","Ghoshpara","0","","0"
"5272","1869","Ghoshwari","0","","0"
"5273","16935","Ghosi (uttar Pradesh)","0","","0"
"5274","12695","Ghosla","0","","0"
"5275","15517","Ghosla (Mp)","0","","0"
"5276","1188","Ghot","0","","0"
"5277","18943","Ghotra","0","","0"
"5278","3294","Ghotwadi(khed)","0","","0"
"5279","11224","Ghudda","0","","0"
"5280","12562","Ghughrala","0","","0"
"5281","11119","Ghughri","0","","0"
"5282","15794","Ghughvana","0","","0"
"5283","4245","Ghugus","0","","0"
"5284","2911","Ghumarwin","0","","0"
"5285","16022","Ghunsiya (gujarat)","0","","0"
"5286","22266","Ghunwara","0","","0"
"5287","11156","Ghuwara","0","","0"
"5288","15688","Ghwara","0","","0"
"5289","5066","Giba","0","","0"
"5290","16101","Gida (rajasthan)","0","","0"
"5291","10685","Gidam(chhattisgarh)","0","","0"
"5292","1530","Giddalur","0","","0"
"5293","1307","Giddarbaha","0","","0"
"5294","1511","Giddarwaha","0","","0"
"5295","1910","Gidhaur","0","","0"
"5296","11403","Gigasan","0","","0"
"5297","11769","Gigo Rani","0","","0"
"5298","10188","Gilaula","0","","0"
"5299","16042","Gilgit (jammu And Kashmir)","0","","0"
"5300","11825","Gill Kalan","0","","0"
"5301","8834","Gilund","0","","0"
"5302","11441","Gimavi (ratnagiri)","0","","0"
"5303","9897","Gingani(gujarat)","0","","0"
"5304","4277","Gingee","0","","0"
"5305","8301","Gingla","0","","0"
"5306","16039","Giniya","0","","0"
"5307","19166","Gira(rajasthan)","0","","0"
"5308","11746","Girab","0","","0"
"5309","21457","Girana  (Madhya Pradesh)","0","","0"
"5310","8643","Gird","0","","0"
"5311","9617","Girgadhada","0","","0"
"5312","694","Giriak","0","","0"
"5313","1942","Giridih","0","","0"
"5314","6794","Girisola","0","","0"
"5315","17697","Giriye","0","","0"
"5316","10745","Giror","0","","0"
"5317","12479","Girora","0","","0"
"5318","22224","Girwa","0","","0"
"5319","8109","Girwar","0","","0"
"5320","11357","Girye","0","","0"
"5321","12236","Gitpahar","0","","0"
"5322","5900","Goa","0","","0"
"5323","2567","Goa Airport","0","","0"
"5324","4571","Goa Darshan","0","","0"
"5325","1913","Goa Package","0","","0"
"5326","8907","Goa Sight Seeing","0","","0"
"5327","9412","Goal Bathan","0","","0"
"5328","3783","Goaldaha","0","","0"
"5329","1313","Goalpara","0","","0"
"5330","6888","Goalpokhar","0","","0"
"5331","15750","Goavelha","0","","0"
"5332","8235","Gobag(west Bengal)","0","","0"
"5333","10903","Gobardanga","0","","0"
"5334","22073","Gobarwahi (Maharashtra)","0","","0"
"5335","652","Gobi","0","","0"
"5336","931","Gobichettipalaiyam","0","","0"
"5337","6432","Gobindapur(west Bengal)","0","","0"
"5338","9408","Gobindpur","0","","0"
"5339","11410","Gobindpur","0","","0"
"5340","16737","Gobindpur (bihar)","0","","0"
"5341","3944","Gobrapur","0","","0"
"5342","9197","Godachandji","0","","0"
"5343","13628","Godan","0","","0"
"5344","9689","Godankatte","0","","0"
"5345","13801","Godavarikhani","0","","0"
"5346","9386","Godavarikhani","0","","0"
"5347","6409","Godda","0","","0"
"5348","11517","Godhavadar","0","","0"
"5349","12665","Godhawata","0","","0"
"5350","1918","Godhra","0","","0"
"5351","725","Godhra (Ambe Dham)","0","","0"
"5352","11900","Godhra Kutch","0","","0"
"5353","12108","Godpar","0","","0"
"5354","10996","Gogalwadi (pune)","0","","0"
"5355","5335","Gogamedi","0","","0"
"5356","9368","Gogamukh","0","","0"
"5357","6295","Goganda","0","","0"
"5358","12125","Gogasar","0","","0"
"5359","11946","Gogawa","0","","0"
"5360","13045","Gogawan, Madhya Pradesh","0","","0"
"5361","16196","Gogelaw (Rajasthan)","0","","0"
"5362","9400","Gogha","0","","0"
"5363","8637","Goghat","0","","0"
"5364","17092","Gogi (karnatalka)","0","","0"
"5365","756","Gogunda","0","","0"
"5366","5055","Goh","0","","0"
"5367","11682","Gohad","0","","0"
"5368","7407","Gohana","0","","0"
"5369","10313","Gohand","0","","0"
"5370","17201","Goharganj (madhya Pradesh)","0","","0"
"5371","22135","Gohparu","0","","0"
"5372","17247","Gohparu (madhya Pradesh)","0","","0"
"5373","9000","Gohpur","0","","0"
"5374","7077","Goilkera","0","","0"
"5375","11723","Goindval","0","","0"
"5376","2455","Gojariya","0","","0"
"5377","4972","Gokak","0","","0"
"5378","1608","Gokalgarh","0","","0"
"5379","179","Gokalpur","0","","0"
"5380","6211","Gokarna","0","","0"
"5381","16073","Gokarna Cross (karnataka)","0","","0"
"5382","16000","Gokarna Package","0","","0"
"5383","7983","Gokavaram","0","","0"
"5384","11901","Gokharvala Mota","0","","0"
"5385","11038","Gokharvala Nana","0","","0"
"5386","6281","Gokharwala","0","","0"
"5387","19015","Gokul Nagar (maharashtra)","0","","0"
"5388","5526","Gokulpur","0","","0"
"5389","22469","Gol","0","","0"
"5390","13687","Gol (Rj)","0","","0"
"5391","15540","Gola","0","","0"
"5392","8589","Gola","0","","0"
"5393","10136","Gola Gokarannath","0","","0"
"5394","4468","Gola Ka Bas","0","","0"
"5395","3985","Gola(jharkhand)","0","","0"
"5396","8014","Golabari","0","","0"
"5397","10221","Goladhar","0","","0"
"5398","19258","Golageri (karnataka)","0","","0"
"5399","2754","Golaghat","0","","0"
"5400","17413","Golakotivaripalem (andhra Pradesh)","0","","0"
"5401","425","Golakpur(west Bengal)","0","","0"
"5402","5773","Golamunda","0","","0"
"5403","13238","Golana","0","","0"
"5404","16330","Golanl Gaon (Rajasthan)","0","","0"
"5405","4851","Golanthara","0","","0"
"5406","14830","Golauli, Goa","0","","0"
"5407","11364","Golden Temple(Yelagiri Package)","0","","0"
"5408","4996","Gole","0","","0"
"5409","7348","Goli Bandha","0","","0"
"5410","9705","Goliangadi","0","","0"
"5411","4520","Golihole","0","","0"
"5412","22279","Gollagudem","0","","0"
"5413","5987","Gollalakoderu","0","","0"
"5414","9668","Gollapalem","0","","0"
"5415","13789","Gollapalli","0","","0"
"5416","22428","Gollapalli","0","","0"
"5417","8988","Gollaprollu","0","","0"
"5418","4450","Gollapudi","0","","0"
"5419","7036","Gollavilli","0","","0"
"5420","6015","Golmuri","0","","0"
"5421","3843","Golokganj","0","","0"
"5422","13336","Golu Ka Mour, Punjab","0","","0"
"5423","10338","Goluka","0","","0"
"5424","6415","Goluwala","0","","0"
"5425","7955","Golwa","0","","0"
"5426","6593","Gomewadi (maharashtra)","0","","0"
"5427","1763","Gomia","0","","0"
"5428","3109","Gomla","0","","0"
"5429","10925","Gomoh","0","","0"
"5430","12782","Gomta","0","","0"
"5431","9466","Gomti Choraya","0","","0"
"5432","1596","Gomti, Rajasthan","0","","0"
"5433","21947","Gomvadi (Gujarat)","0","","0"
"5434","21875","Gona (Orissa)","0","","0"
"5435","22270","Gonasapudi","0","","0"
"5436","5371","Gonda","0","","0"
"5437","4979","Gondal","0","","0"
"5438","10323","Gondal Bandra","0","","0"
"5439","19001","Gondavale","0","","0"
"5440","2633","Gondavle","0","","0"
"5441","10209","Gondgaon","0","","0"
"5442","21420","Gondhla (himachal Pradesh)","0","","0"
"5443","579","Gondia","0","","0"
"5444","11582","Gondpipari (chandrapur)","0","","0"
"5445","12081","Gondwal","0","","0"
"5446","9685","Gonegandla","0","","0"
"5447","1430","Goniana","0","","0"
"5448","1419","Goniana Mandi","0","","0"
"5449","6393","Gonikoppal","0","","0"
"5450","14836","Gonteli, Goa","0","","0"
"5451","3922","Gool Gulab Garh","0","","0"
"5452","8654","Gooty","0","","0"
"5453","15884","Gop","0","","0"
"5454","19075","Gop Jam (gujarat)","0","","0"
"5455","8321","Gopadbanas","0","","0"
"5456","17093","Gopadi (karnatalka)","0","","0"
"5457","2986","Gopalapuram","0","","0"
"5458","12986","Gopalapuram, East Godavari district","0","","0"
"5459","13773","Gopalasamudram","0","","0"
"5460","9119","Gopalganj","0","","0"
"5461","15518","Gopalganj (Madhya Pradesh)","0","","0"
"5462","3432","Gopalgram","0","","0"
"5463","7698","Gopalnagar","0","","0"
"5464","16870","Gopalpatti (tamil Nadu)","0","","0"
"5465","9377","Gopalpora","0","","0"
"5466","15651","Gopalpur","0","","0"
"5467","12173","Gopalpur","0","","0"
"5468","10241","Gopalpura","0","","0"
"5469","16315","Gopalpura (Rajasthan)","0","","0"
"5470","7973","Gopalthan","0","","0"
"5471","8417","Gopamau","0","","0"
"5472","6277","Gopannapalem","0","","0"
"5473","5117","Gopavaram","0","","0"
"5474","5243","Gopeshwar","0","","0"
"5475","11628","Gopiganj","0","","0"
"5476","9375","Gopikandar","0","","0"
"5477","450","Gopikander","0","","0"
"5478","1217","Gopinathpur","0","","0"
"5479","22229","Gopinenipalem","0","","0"
"5480","7745","Gopnath","0","","0"
"5481","21630","Gor  (Madhya Pradesh)","0","","0"
"5482","9836","Goradaka (Gujarat)","0","","0"
"5483","4067","Goradih","0","","0"
"5484","11729","Goradka","0","","0"
"5485","12439","Goraganamudi","0","","0"
"5486","2059","Goraimari","0","","0"
"5487","12738","Gorakhpur (M.P)","0","","0"
"5488","10525","Gorakhpur(HR)","0","","0"
"5489","1559","Gorakhpur(UP)","0","","0"
"5490","15589","Gorana","0","","0"
"5491","3242","Gorane","0","","0"
"5492","4255","Gorantla","0","","0"
"5493","927","Goraul","0","","0"
"5494","469","Goraya","0","","0"
"5495","11891","Gordaka","0","","0"
"5496","3206","Gorebal","0","","0"
"5497","12073","Gorebal Camp(Raichur)","0","","0"
"5498","5016","Goregaon","0","","0"
"5499","1754","Goreswar","0","","0"
"5500","13196","Gori","0","","0"
"5501","21772","Gorigapudi (Andhra Pradesh)","0","","0"
"5502","11692","Gorihar","0","","0"
"5503","11805","Goriviyali","0","","0"
"5504","11264","Goriwala","0","","0"
"5505","19076","Goriyali (gujarat)","0","","0"
"5506","12088","Gorjamar","0","","0"
"5507","15798","Gorkada","0","","0"
"5508","22246","Gormi","0","","0"
"5509","22332","Gorripudi","0","","0"
"5510","7866","Gorubathan","0","","0"
"5511","10153","Gosainganj","0","","0"
"5512","11227","Gosala(Ap)","0","","0"
"5513","12305","Gosalpur","0","","0"
"5514","3899","Gospadu","0","","0"
"5515","975","Gossaigaon","0","","0"
"5516","867","Gotan","0","","0"
"5517","7800","Gotegaon","0","","0"
"5518","2706","Gothavali(mahad)","0","","0"
"5519","12187","Gothawa","0","","0"
"5520","21610","Gothawa (Uttar Pradesh)","0","","0"
"5521","1801","Gothera","0","","0"
"5522","16232","Gothiyana (Rajasthan)","0","","0"
"5523","12483","Gothra","0","","0"
"5524","627","Gottipadu","0","","0"
"5525","15596","Gourjhamar","0","","0"
"5526","5740","Govada","0","","0"
"5527","169","Govardhan","0","","0"
"5528","15546","Goverdhan Pain","0","","0"
"5529","14713","Govind Ghat (uttarakhand)","0","","0"
"5530","2937","Govindaraopet","0","","0"
"5531","5246","Govindgarh","0","","0"
"5532","10665","Govindgarh","0","","0"
"5533","22210","Govindgarh","0","","0"
"5534","12237","Govindpali","0","","0"
"5535","13704","Govindpur (gujarat)","0","","0"
"5536","21636","Govindpur (Jharkhand)","0","","0"
"5537","10706","Govindpura","0","","0"
"5538","3174","Govindpura (madhya pradesh)","0","","0"
"5539","2035","Gowridevi Peta","0","","0"
"5540","3545","Gowripatnam","0","","0"
"5541","11715","Goyali","0","","0"
"5542","16271","Goyla (Rajasthan)","0","","0"
"5543","1830","Gozaria","0","","0"
"5544","17000","Gozaria(gujarat)","0","","0"
"5545","11767","Greater Noida","0","","0"
"5546","2747","Gua","0","","0"
"5547","3799","Guakuchi","0","","0"
"5548","21608","Gubbi (Karnataka)","0","","0"
"5549","16082","Gubra (madhya Pradesh)","0","","0"
"5550","16790","Gubra Kalan (madhya Pradesh)","0","","0"
"5551","11115","Guda Balotan","0","","0"
"5552","13202","Guda, Rajasthan","0","","0"
"5553","13280","Gudaliya, Rajasthan","0","","0"
"5554","2104","Gudalur (Cumbum)","0","","0"
"5555","4206","Gudalur (Ooty)","0","","0"
"5556","7125","Gudamalani","0","","0"
"5557","6133","Gudari","0","","0"
"5558","804","Gudavalli","0","","0"
"5559","3375","Guddapur","0","","0"
"5560","8675","Guddeangadi Bus Stop","0","","0"
"5561","7654","Guddekeri","0","","0"
"5562","5123","Guddekoppa","0","","0"
"5563","4603","Gudgaon (madhya Pradesh)","0","","0"
"5564","22312","Gudha","0","","0"
"5565","6207","Gudhachandraji","0","","0"
"5566","7149","Gudhagorji","0","","0"
"5567","16272","Gudhaman Singh (Rajasthan)","0","","0"
"5568","11279","Gudia Khera","0","","0"
"5569","986","Gudibanda","0","","0"
"5570","2669","Gudihatnur","0","","0"
"5571","4950","Gudimangalam","0","","0"
"5572","22193","Gudimellanka","0","","0"
"5573","22400","Gudipadu","0","","0"
"5574","2187","Gudipala","0","","0"
"5575","32","Gudivada","0","","0"
"5576","9706","Gudiwada","0","","0"
"5577","4949","Gudiyattam","0","","0"
"5578","4718","Gudlavalleru","0","","0"
"5579","8167","Gudlur","0","","0"
"5580","6062","Gudmbi","0","","0"
"5581","8247","Gudur (Karnataka)","0","","0"
"5582","6186","Guduru (Andhra Pradesh)","0","","0"
"5583","15493","Guduru (Andhra Pradesh)","0","","0"
"5584","17707","Guduru (By Pass)","0","","0"
"5585","8509","Guduru (By-Pass)","0","","0"
"5586","13584","Guduru ByPass","0","","0"
"5587","13719","Guduru, Andhra Pradesh","0","","0"
"5588","6091","Gugodh","0","","0"
"5589","22401","Gugudu","0","","0"
"5590","635","Guhagar","0","","0"
"5591","15358","Guhala, Rajasthan","0","","0"
"5592","5410","Guhla","0","","0"
"5593","1793","Guindy","0","","0"
"5594","15751","Guirim","0","","0"
"5595","1961","Gujar Majra","0","","0"
"5596","5548","Gujarkond(mandangad)","0","","0"
"5597","2518","Gujarwas","0","","0"
"5598","21936","Gujiliamparai (Tamil Nadu)","0","","0"
"5599","16738","Gulabbagh (bihar)","0","","0"
"5600","17202","Gulabganj (madhya Pradesh)","0","","0"
"5601","7437","Gulabganj (rajasthan)","0","","0"
"5602","17001","Gulabnagar (gujarat)","0","","0"
"5603","2535","Gulabpura(Gujarat)","0","","0"
"5604","6127","Gulabpura(Rajasthan)","0","","0"
"5605","17203","Gulana (madhya Pradesh)","0","","0"
"5606","11802","Gulaothi","0","","0"
"5607","13342","Gular, Rajasthan","0","","0"
"5608","8870","Gulbarga Bypass","0","","0"
"5609","113","Guledgudda","0","","0"
"5610","8616","Gulganj","0","","0"
"5611","16147","Gulgav (Rajasthan)","0","","0"
"5612","6148","Gullanpet","0","","0"
"5613","12965","Gullapalli, Andhra Pradesh","0","","0"
"5614","13744","Gullapur (karwar)","0","","0"
"5615","5843","Gulmarg","0","","0"
"5616","6869","Guma","0","","0"
"5617","9198","Gumagarha","0","","0"
"5618","5082","Gumla","0","","0"
"5619","8093","Gummagatta( Andhra Pradesh )","0","","0"
"5620","2359","Gummalaxmipuram","0","","0"
"5621","2589","Gummidipundi","0","","0"
"5622","3671","Gummileru","0","","0"
"5623","9508","Gumparlapadu","0","","0"
"5624","10547","Gumthala","0","","0"
"5625","5327","Guna","0","","0"
"5626","1009","Gunadal","0","","0"
"5627","10986","Gunavanthe","0","","0"
"5628","22167","Gunawad","0","","0"
"5629","1051","Gund","0","","0"
"5630","17688","Gunda","0","","0"
"5631","492","Gundala","0","","0"
"5632","16100","Gundala (gujarat)","0","","0"
"5633","10424","Gundala Jam","0","","0"
"5634","10265","Gundaran","0","","0"
"5635","11549","Gundarana","0","","0"
"5636","12157","Gundari","0","","0"
"5637","7840","Gunderdehi","0","","0"
"5638","4699","Gundlakunta(andhra Pradesh)","0","","0"
"5639","12931","Gundlapalli, Andhra Pradesh","0","","0"
"5640","10351","Gundlav","0","","0"
"5641","339","Gundlupet","0","","0"
"5642","7968","Gundmi Ambagilu","0","","0"
"5643","12572","Gundoj","0","","0"
"5644","15830","Gundran","0","","0"
"5645","2850","Gundugolanu","0","","0"
"5646","1436","Gundya","0","","0"
"5647","4208","Gunga","0","","0"
"5648","17397","Gungal","0","","0"
"5649","13068","Gunj","0","","0"
"5650","21925","Gunja (Gujarat)","0","","0"
"5651","2489","Gunjung","0","","0"
"5652","13848","Gunour","0","","0"
"5653","16165","Gunpaliya (Rajasthan)","0","","0"
"5654","3521","Gunpur (orissa)","0","","0"
"5655","15345","Gunsi, Rajasthan","0","","0"
"5656","8209","Guntakal","0","","0"
"5657","5767","Guntur","0","","0"
"5658","17183","Guntur (tamil Nadu)","0","","0"
"5659","4932","Guntur Byepass","0","","0"
"5660","6476","Gunupur","0","","0"
"5661","5095","Guptkashi","0","","0"
"5662","14798","Gura (Rajasthan)","0","","0"
"5663","2201","Guraora","0","","0"
"5664","22337","Guravaigudem","0","","0"
"5665","8216","Guravayapalem","0","","0"
"5666","2629","Gurazala","0","","0"
"5667","2315","Gurdaspur","0","","0"
"5668","6632","Gurez","0","","0"
"5669","2904","Gurgaon","0","","0"
"5670","11801","Gurgunta (karnataka)","0","","0"
"5671","22417","Gurh","0","","0"
"5672","17204","Gurh (madhya Pradesh)","0","","0"
"5673","3530","Guriani","0","","0"
"5674","19031","Gurkheri","0","","0"
"5675","2041","Gurla","0","","0"
"5676","3329","Gurlapur Cross","0","","0"
"5677","5054","Gurmatkal","0","","0"
"5678","22277","Gurod","0","","0"
"5679","6079","Gurramkonda","0","","0"
"5680","11884","Gursahaiganj","0","","0"
"5681","14721","Gursarai, Uttar Pradesh","0","","0"
"5682","11760","Guru Har Sahai","0","","0"
"5683","2897","Gurundia","0","","0"
"5684","6196","Gurupura","0","","0"
"5685","7253","Gurur","0","","0"
"5686","1252","Guruvayankere","0","","0"
"5687","5920","Guruvayoor","0","","0"
"5688","15998","Guruvayur Package","0","","0"
"5689","4480","Guruvyapalem","0","","0"
"5690","3570","Guruwa","0","","0"
"5691","10271","Gurvaigudem","0","","0"
"5692","10935","Guskhara","0","","0"
"5693","653","Guthani","0","","0"
"5694","3339","Guttal","0","","0"
"5695","3637","Gutti","0","","0"
"5696","4039","Guvvalacheruvu","0","","0"
"5697","6707","Guwahati","0","","0"
"5698","12561","Gv Satram","0","","0"
"5699","18994","Gwala (rajasthan)","0","","0"
"5700","7226","Gwalior","0","","0"
"5701","1782","Gwalpara","0","","0"
"5702","12890","Gyalshing","0","","0"
"5703","11861","Gyangarh","0","","0"
"5704","12239","Gyanpur","0","","0"
"5705","7777","Gyaraspur","0","","0"
"5706","7282","Haathkhamba","0","","0"
"5707","6675","Habibpur","0","","0"
"5708","7383","Habra","0","","0"
"5709","17002","Habukavad (gujarat)","0","","0"
"5710","11344","Hadad (Gujarat)","0","","0"
"5711","9300","Hadala(Gujarat)","0","","0"
"5712","12631","Hadalge (Maharashtra)","0","","0"
"5713","13205","Hadalgi, Karnataka","0","","0"
"5714","11930","Hadecha","0","","0"
"5715","9774","Hadgaon","0","","0"
"5716","8897","Hadi","0","","0"
"5717","15617","Hadida","0","","0"
"5718","7571","Hadigallu","0","","0"
"5719","1592","Hadinbal","0","","0"
"5720","19077","Hadiyad (gujarat)","0","","0"
"5721","11942","Hadmadiya","0","","0"
"5722","5100","Hadmatiya","0","","0"
"5723","11319","Hadmatiya Khajuri","0","","0"
"5724","15878","Hadmatiya Khakhra","0","","0"
"5725","13765","Hadobhangi","0","","0"
"5726","3079","Hadolti","0","","0"
"5727","19003","Hadpid (maharashtra)","0","","0"
"5728","8047","Haflong","0","","0"
